discriminant,regime_code,x,sigma,diffusion,U_geom,U_fin,U_eff
4.000000000000010492e-04,1.000000000000000000e+00,6.450000000000000178e-01,4.315602499999999786e-01,9.312212469003124105e-02,-4.315602499999999717e-03,3.959452950193394216e-02,3.527892700193394071e-02
4.000000000000010492e-04,1.000000000000000000e+00,6.524999999999998579e-01,4.325575624999999369e-01,9.355302243797067319e-02,-4.325575624999999577e-03,3.968950306191781907e-02,3.536392743691782470e-02
4.000000000000010492e-04,1.000000000000000000e+00,6.599999999999996980e-01,4.335559999999999414e-01,9.398540256799997605e-02,-4.335560000000002190e-03,3.978498209295720789e-02,3.544942209295720570e-02
4.000000000000010492e-04,1.000000000000000000e+00,6.674999999999999822e-01,4.345555624999999367e-01,9.441926844984567524e-02,-4.345555625000002350e-03,3.988096635606720730e-02,3.553541073106721015e-02
4.000000000000010492e-04,1.000000000000000000e+00,6.749999999999998224e-01,4.355562499999999782e-01,9.485462345703124520e-02,-4.355562500000000059e-03,3.997745562252279922e-02,3.562189312252279916e-02
4.000000000000010492e-04,1.000000000000000000e+00,6.824999999999996625e-01,4.365580624999999548e-01,9.529147096687692886e-02,-4.365580624999997050e-03,4.007444967376958683e-02,3.570886904876958978e-02
4.000000000000010492e-04,1.000000000000000000e+00,6.899999999999999467e-01,4.375609999999999777e-01,9.572981436049998738e-02,-4.375610000000000263e-03,4.017194830133546946e-02,3.579633830133546746e-02
4.000000000000010492e-04,1.000000000000000000e+00,6.974999999999997868e-01,4.385650624999999359e-01,9.616965702281442263e-02,-4.385650624999997554e-03,4.026995130674314305e-02,3.588430068174314896e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.050000000000000711e-01,4.395702499999999957e-01,9.661100234253125474e-02,-4.395702499999999333e-03,4.036845850142375264e-02,3.597275600142375851e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.124999999999999112e-01,4.405765624999999908e-01,9.705385371215820289e-02,-4.405765625000002128e-03,4.046746970663123860e-02,3.606170408163123647e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.199999999999997513e-01,4.415839999999999210e-01,9.749821452799996291e-02,-4.415839999999997267e-03,4.056698475335773074e-02,3.615114475335773347e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.275000000000000355e-01,4.425925625000000085e-01,9.794408819015820722e-02,-4.425925625000000363e-03,4.066700348224987216e-02,3.624107785724987180e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.349999999999998757e-01,4.436022499999999757e-01,9.839147810253123794e-02,-4.436022499999999272e-03,4.076752574352585090e-02,3.633150324352585336e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.424999999999997158e-01,4.446130624999999337e-01,9.884038767281441706e-02,-4.446130624999997463e-03,4.086855139689352101e-02,3.642242077189351834e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.500000000000000000e-01,4.456249999999999933e-01,9.929082031249999996e-02,-4.456250000000001876e-03,4.097008031146928686e-02,3.651383031146927804e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.574999999999998401e-01,4.466380624999999327e-01,9.974277943687692716e-02,-4.466380624999998633e-03,4.107211236569777157e-02,3.660573174069776947e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.649999999999996803e-01,4.476522499999999183e-01,1.001962684650312130e-01,-4.476522499999998142e-03,4.117464744727255405e-02,3.669812494727255764e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.724999999999999645e-01,4.486675624999999501e-01,1.006512908198456818e-01,-4.486675624999998668e-03,4.127768545305750963e-02,3.679100982805751097e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.799999999999998046e-01,4.496839999999999726e-01,1.011078499279999821e-01,-4.496840000000000212e-03,4.138122628900911537e-02,3.688438628900911342e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.874999999999996447e-01,4.507015624999999304e-01,1.015659492199706693e-01,-4.507015624999999304e-03,4.148526987009952538e-02,3.697825424509952608e-02
4.000000000000010492e-04,1.000000000000000000e+00,7.949999999999999289e-01,4.517202499999999343e-01,1.020255921300312202e-01,-4.517202499999999413e-03,4.158981612024048591e-02,3.707261362024048823e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.024999999999997691e-01,4.527400624999999290e-01,1.024867820962519216e-01,-4.527400624999998804e-03,4.169486497220800669e-02,3.716746434720800962e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.100000000000000533e-01,4.537609999999999699e-01,1.029495225604999814e-01,-4.537609999999999214e-03,4.180041636756788581e-02,3.726280636756788833e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.174999999999998934e-01,4.547830624999999460e-01,1.034138169684394315e-01,-4.547830624999998905e-03,4.190647025660194230e-02,3.735863963160193646e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.249999999999997335e-01,4.558062499999999684e-01,1.038796687695312387e-01,-4.558062500000001349e-03,4.201302659823503982e-02,3.745496409823503847e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.325000000000000178e-01,4.568305624999999814e-01,1.043470814170331940e-01,-4.568305624999999606e-03,4.212008535996297071e-02,3.755177973496297283e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.399999999999998579e-01,4.578559999999999297e-01,1.048160583679999674e-01,-4.578559999999997146e-03,4.222764651778090211e-02,3.764908651778090670e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.474999999999996980e-01,4.588825624999999242e-01,1.052866030832831645e-01,-4.588825625000000907e-03,4.233571005611279359e-02,3.774688443111279268e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.549999999999999822e-01,4.599102499999999649e-01,1.057587190275312283e-01,-4.599102499999997012e-03,4.244427596774136280e-02,3.784517346774136926e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.624999999999998224e-01,4.609390624999999408e-01,1.062324096691894260e-01,-4.609390624999995870e-03,4.255334425373885621e-02,3.794395362873886207e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.699999999999996625e-01,4.619689999999999075e-01,1.067076784804999595e-01,-4.619689999999997479e-03,4.266291492339856911e-02,3.804322492339857337e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.774999999999999467e-01,4.630000624999999759e-01,1.071845289375019383e-01,-4.630000625000000106e-03,4.277298799416705266e-02,3.814298736916705429e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.849999999999997868e-01,4.640322499999999240e-01,1.076629645200312124e-01,-4.640322500000000280e-03,4.288356349157695924e-02,3.824324099157695722e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.925000000000000711e-01,4.650655624999999738e-01,1.081429887117206917e-01,-4.650655624999999738e-03,4.299464144918073438e-02,3.834398582418073465e-02
4.000000000000010492e-04,1.000000000000000000e+00,8.999999999999999112e-01,4.660999999999999588e-01,1.086246049999999852e-01,-4.661000000000000212e-03,4.310622190848478752e-02,3.844522190848478904e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.074999999999997513e-01,4.671355624999999345e-01,1.091078168760956785e-01,-4.671355624999999970e-03,4.321830491888459247e-02,3.854694929388459423e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.150000000000000355e-01,4.681722499999999565e-01,1.095926278350312227e-01,-4.681722499999999010e-03,4.333089053760021819e-02,3.864916803760021224e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.224999999999998757e-01,4.692100624999999692e-01,1.100790413756269348e-01,-4.692100624999997333e-03,4.344397882961268526e-02,3.875187820461269139e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.299999999999997158e-01,4.702489999999999171e-01,1.105670610004999554e-01,-4.702490000000000142e-03,4.355756986760091209e-02,3.885507986760090848e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.375000000000000000e-01,4.712890624999999667e-01,1.110566902160644437e-01,-4.712890624999998765e-03,4.367166373187935519e-02,3.895877310687935469e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.449999999999998401e-01,4.723302499999999515e-01,1.115479325325312299e-01,-4.723302499999996670e-03,4.378626051033617655e-02,3.906295801033618509e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.524999999999996803e-01,4.733725624999999271e-01,1.120407914639081626e-01,-4.733725624999997328e-03,4.390136029837221621e-02,3.916763467337221888e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.599999999999999645e-01,4.744159999999999489e-01,1.125352705279999699e-01,-4.744159999999997268e-03,4.401696319884049885e-02,3.927280319884050158e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.674999999999998046e-01,4.754605624999999058e-01,1.130313732464081622e-01,-4.754605625000001695e-03,4.413306932198629573e-02,3.937846369698629750e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.749999999999996447e-01,4.765062499999999091e-01,1.135291031445312127e-01,-4.765062499999996731e-03,4.424967878538794974e-02,3.948461628538794954e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.824999999999999289e-01,4.775530624999999585e-01,1.140284637515644323e-01,-4.775530625000001458e-03,4.436679171389816545e-02,3.959126108889816226e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.899999999999997691e-01,4.786009999999999431e-01,1.145294586004999698e-01,-4.786010000000000264e-03,4.448440823958604851e-02,3.969839823958604130e-02
4.000000000000010492e-04,1.000000000000000000e+00,9.975000000000000533e-01,4.796500624999999740e-01,1.150320912281269370e-01,-4.796500624999998352e-03,4.460252850167949895e-02,3.980602787667950060e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.004999999999999893e+00,4.807002499999999401e-01,1.155363651750312276e-01,-4.807002500000000927e-03,4.472115264650852740e-02,3.991415014650852994e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.012500000000000178e+00,4.817515624999999524e-01,1.160422839855956845e-01,-4.817515624999999316e-03,4.484028082744881405e-02,4.002276520244881647e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.019999999999999574e+00,4.828039999999998999e-01,1.165498512079999466e-01,-4.828039999999998722e-03,4.495991320486605880e-02,4.013187320486606702e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.027499999999999858e+00,4.838575624999999492e-01,1.170590703942206851e-01,-4.838575625000002614e-03,4.508004994606084476e-02,4.024147432106084388e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.035000000000000142e+00,4.849122499999999891e-01,1.175699451000312423e-01,-4.849122499999998850e-03,4.520069122521398058e-02,4.035156872521398347e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.042499999999999538e+00,4.859680624999999088e-01,1.180824788850019097e-01,-4.859680624999997839e-03,4.532183722333250897e-02,4.046215659833250766e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.049999999999999822e+00,4.870249999999999302e-01,1.185966753124999690e-01,-4.870249999999999579e-03,4.544348812819623551e-02,4.057323812819623593e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.057500000000000107e+00,4.880830624999999978e-01,1.191125379496894565e-01,-4.880830624999998868e-03,4.556564413430470861e-02,4.068481350930470974e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.064999999999999503e+00,4.891422499999998896e-01,1.196300703675311911e-01,-4.891422500000000909e-03,4.568830544282485862e-02,4.079688294282485944e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.072499999999999787e+00,4.902025624999999387e-01,1.201492761407831761e-01,-4.902025625000002232e-03,4.581147226153915730e-02,4.090944663653915681e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.080000000000000071e+00,4.912639999999999785e-01,1.206701588479999893e-01,-4.912639999999999368e-03,4.593514480479411743e-02,4.102250480479411460e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.087499999999999467e+00,4.923265624999998979e-01,1.211927220715331571e-01,-4.923265625000000992e-03,4.605932329344955556e-02,4.113605766844955630e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.094999999999999751e+00,4.933902499999999192e-01,1.217169693975312106e-01,-4.933902499999998428e-03,4.618400795482824339e-02,4.125010545482823976e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.102500000000000036e+00,4.944550624999999866e-01,1.222429044159394490e-01,-4.944550624999998617e-03,4.630919902266610044e-02,4.136464839766609836e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.109999999999999432e+00,4.955209999999998782e-01,1.227705307204999402e-01,-4.955209999999996354e-03,4.643489673706274745e-02,4.147968673706275283e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.117499999999999716e+00,4.965880624999999271e-01,1.232998519087519229e-01,-4.965880624999998577e-03,4.656110134443286475e-02,4.159522071943286270e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.125000000000000000e+00,4.976562500000000222e-01,1.238308715820312655e-01,-4.976562500000001818e-03,4.668781309745770325e-02,4.171125059745769970e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.132500000000000284e+00,4.987255624999999970e-01,1.243635933454707021e-01,-4.987255624999999137e-03,4.681503225503722693e-02,4.182777663003722779e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.139999999999999680e+00,4.997959999999999070e-01,1.248980208079999571e-01,-4.997960000000000944e-03,4.694275908224286586e-02,4.194479908224287013e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.147499999999999964e+00,5.008675624999999743e-01,1.254341575823456900e-01,-5.008675625000002032e-03,4.707099385027046362e-02,4.206231822527046332e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.155000000000000249e+00,5.019402499999999767e-01,1.259720072850312456e-01,-5.019402499999997200e-03,4.719973683639391848e-02,4.218033433639392649e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.162499999999999645e+00,5.030140624999999144e-01,1.265115735363769034e-01,-5.030140625000000323e-03,4.732898832391916472e-02,4.229884769891915919e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.169999999999999929e+00,5.040890000000000093e-01,1.270528599605000031e-01,-5.040889999999999260e-03,4.745874860213872282e-02,4.241785860213873049e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.177500000000000213e+00,5.051650624999999284e-01,1.275958701853144306e-01,-5.051650625000002684e-03,4.758901796628650649e-02,4.253736734128650554e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.184999999999999609e+00,5.062422499999998937e-01,1.281406078425312012e-01,-5.062422500000000186e-03,4.771979671749335128e-02,4.265737421749335456e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.192499999999999893e+00,5.073205624999999053e-01,1.286870765676581541e-01,-5.073205624999998706e-03,4.785108516274275137e-02,4.277787953774275093e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.200000000000000178e+00,5.083999999999999631e-01,1.292352799999999802e-01,-5.084000000000001712e-03,4.798288361482715841e-02,4.289888361482715323e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.207499999999999574e+00,5.094805624999998450e-01,1.297852217826581112e-01,-5.094805624999997062e-03,4.811519239230460654e-02,4.302038676730460948e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.214999999999999858e+00,5.105622499999999953e-01,1.303369055625312467e-01,-5.105622500000002104e-03,4.824801181945601036e-02,4.314238931945601346e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.222500000000000142e+00,5.116450624999999697e-01,1.308903349903144386e-01,-5.116450624999997754e-03,4.838134222624244918e-02,4.326489160124245142e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.229999999999999538e+00,5.127289999999998793e-01,1.314455137204999513e-01,-5.127289999999999626e-03,4.851518394826339481e-02,4.338789394826339518e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.237499999999999822e+00,5.138140624999999462e-01,1.320024454113769286e-01,-5.138140625000002515e-03,4.864953732671495334e-02,4.351139670171495083e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.245000000000000107e+00,5.149002499999999483e-01,1.325611337250312272e-01,-5.149002499999997748e-03,4.878440270834866893e-02,4.363540020834866945e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.252499999999999503e+00,5.159875624999998855e-01,1.331215823273456389e-01,-5.159875624999999202e-03,4.891978044543074389e-02,4.375990482043074642e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.259999999999999787e+00,5.170759999999999801e-01,1.336837948880000015e-01,-5.170760000000001674e-03,4.905567089570167516e-02,4.388491089570167869e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.267500000000000071e+00,5.181655625000000098e-01,1.342477750804706993e-01,-5.181655624999998225e-03,4.919207442233611977e-02,4.401041879733612328e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.274999999999999467e+00,5.192562499999999748e-01,1.348135265820312456e-01,-5.192562500000000997e-03,4.932899139390345411e-02,4.413642889390345658e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.282499999999999751e+00,5.203480624999998749e-01,1.353810530737518947e-01,-5.203480624999997847e-03,4.946642218432838883e-02,4.426294155932838925e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.290000000000000036e+00,5.214409999999999323e-01,1.359503582404999744e-01,-5.214409999999999185e-03,4.960436717285231917e-02,4.438995717285232345e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.297499999999999432e+00,5.225350624999999249e-01,1.365214457709394147e-01,-5.225350624999996335e-03,4.974282674399463366e-02,4.451747611899464080e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.304999999999999716e+00,5.236302499999999638e-01,1.370943193575312191e-01,-5.236302499999997973e-03,4.988180128751483478e-02,4.464549878751483680e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.312500000000000000e+00,5.247265624999999378e-01,1.376689826965331598e-01,-5.247265624999997158e-03,5.002129119837468718e-02,4.477402557337469002e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.320000000000000284e+00,5.258240000000000691e-01,1.382454394880000270e-01,-5.258239999999999095e-03,5.016129687670097675e-02,4.490305687670097246e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.327499999999999680e+00,5.269225624999999136e-01,1.388236934357831576e-01,-5.269225624999998581e-03,5.030181872774840829e-02,4.503259310274840277e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.334999999999999964e+00,5.280222500000000263e-01,1.394037482475312673e-01,-5.280222500000004288e-03,5.044285716186315549e-02,4.516263466186314773e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.342500000000000249e+00,5.291230625000000742e-01,1.399856076346894795e-01,-5.291230625000000604e-03,5.058441259444640403e-02,4.529318196944639996e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.349999999999999645e+00,5.302249999999999464e-01,1.405692753124999639e-01,-5.302249999999997937e-03,5.072648544591858155e-02,4.542423544591858015e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.357499999999999929e+00,5.313280624999999757e-01,1.411547550000019358e-01,-5.313280624999998022e-03,5.086907614168377501e-02,4.555579551668377525e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.365000000000000213e+00,5.324322500000000513e-01,1.417420504200312681e-01,-5.324322500000000860e-03,5.101218511209441170e-02,4.568786261209441257e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.372499999999999609e+00,5.335375624999999511e-01,1.423311652992206855e-01,-5.335375624999997776e-03,5.115581279241643992e-02,4.582043716741644040e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.379999999999999893e+00,5.346439999999998971e-01,1.429221033679999586e-01,-5.346440000000000914e-03,5.129995962279488425e-02,4.595351962279488334e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.387500000000000178e+00,5.357515625000000004e-01,1.435148683605957098e-01,-5.357515625000001599e-03,5.144462604821951890e-02,4.608711042321951556e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.394999999999999574e+00,5.368602499999999278e-01,1.441094640150312189e-01,-5.368602500000001568e-03,5.158981251849092953e-02,4.622121001849092969e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.402499999999999858e+00,5.379700624999999015e-01,1.447058940731268950e-01,-5.379700624999999084e-03,5.173551948818715801e-02,4.635581886318715372e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.410000000000000142e+00,5.390810000000000324e-01,1.453041622805000266e-01,-5.390810000000001087e-03,5.188174741663038186e-02,4.649093741663038598e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.417499999999999538e+00,5.401930624999998765e-01,1.459042723865643931e-01,-5.401930625000000638e-03,5.202849676785382960e-02,4.662656614285383416e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.424999999999999822e+00,5.413062499999999888e-01,1.465062281445312364e-01,-5.413062500000002941e-03,5.217576801056957037e-02,4.676270551056956742e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.432500000000000107e+00,5.424205625000000364e-01,1.471100333114082337e-01,-5.424205625000002792e-03,5.232356161813588730e-02,4.689935599313588277e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.439999999999999503e+00,5.435359999999999081e-01,1.477156916479999416e-01,-5.435359999999998457e-03,5.247187806852540021e-02,4.703651806852540695e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.447499999999999787e+00,5.446525624999999371e-01,1.483232069189081570e-01,-5.446525624999998608e-03,5.262071784429358384e-02,4.717419221929358697e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.455000000000000071e+00,5.457702500000000123e-01,1.489325828925312512e-01,-5.457702500000001511e-03,5.277008143254716122e-02,4.731237893254715277e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.462499999999999467e+00,5.468890624999999117e-01,1.495438233410643913e-01,-5.468890624999998493e-03,5.291996932491312144e-02,4.745107869991312816e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.469999999999999751e+00,5.480089999999999684e-01,1.501569320404999852e-01,-5.480090000000001696e-03,5.307038201750807760e-02,4.759029201750807070e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.477500000000000036e+00,5.491300624999999602e-01,1.507719127706269313e-01,-5.491300625000000712e-03,5.322132001090760373e-02,4.773001938590760995e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.484999999999999432e+00,5.502522499999998873e-01,1.513887693150311742e-01,-5.502522499999997277e-03,5.337278381011619638e-02,4.787026131011620084e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.492499999999999716e+00,5.513755624999998606e-01,1.520075054610956211e-01,-5.513755624999996593e-03,5.352477392453734717e-02,4.801101829953735578e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.500000000000000000e+00,5.524999999999999911e-01,1.526281250000000034e-01,-5.525000000000002132e-03,5.367729086794393450e-02,4.815229086794393931e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.507499999999999396e+00,5.536255624999999458e-01,1.532506317267206819e-01,-5.536255625000000014e-03,5.383033515844881656e-02,4.829407953344881654e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.514999999999999680e+00,5.547522499999999468e-01,1.538750294400312302e-01,-5.547522500000002382e-03,5.398390731847593771e-02,4.843638481847593880e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.522499999999999964e+00,5.558800624999999940e-01,1.545013219425019624e-01,-5.558800624999998830e-03,5.413800787473140724e-02,4.857920724973140147e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.530000000000000249e+00,5.570089999999999764e-01,1.551295130404999889e-01,-5.570089999999999764e-03,5.429263735817511927e-02,4.872254735817511950e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.537499999999999645e+00,5.581390624999998940e-01,1.557596065441893829e-01,-5.581390624999996511e-03,5.444779630399244896e-02,4.886640567899244725e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.544999999999999929e+00,5.592702499999999688e-01,1.563916062675312357e-01,-5.592702499999999480e-03,5.460348525156631661e-02,4.901078275156631886e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.552500000000000213e+00,5.604025624999999788e-01,1.570255160282831852e-01,-5.604025624999996527e-03,5.475970474444948749e-02,4.915567911944949270e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.559999999999999609e+00,5.615359999999999241e-01,1.576613396479999707e-01,-5.615359999999998061e-03,5.491645533033714249e-02,4.930109533033714270e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.567499999999999893e+00,5.626705624999999156e-01,1.582990809520331554e-01,-5.626705624999997143e-03,5.507373756103962903e-02,4.944703193603963709e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.575000000000000178e+00,5.638062499999999533e-01,1.589387437695312100e-01,-5.638062499999998978e-03,5.523155199245567692e-02,4.959348949245567795e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.582499999999999574e+00,5.649430624999999262e-01,1.595803319334394010e-01,-5.649430624999998360e-03,5.538989918454562816e-02,4.974046855954562807e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.589999999999999858e+00,5.660809999999999453e-01,1.602238492804999581e-01,-5.660810000000000494e-03,5.554877970130501358e-02,4.988796970130501829e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.597500000000000142e+00,5.672200625000000107e-01,1.608692996512519624e-01,-5.672200625000003646e-03,5.570819411073847649e-02,5.003599348573847805e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.604999999999999538e+00,5.683602499999999003e-01,1.615166868900311803e-01,-5.683602499999997407e-03,5.586814298483366859e-02,5.018454048483367291e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.612499999999999822e+00,5.695015624999999471e-01,1.621660148449706740e-01,-5.695015624999997389e-03,5.602862689953586051e-02,5.033361127453585271e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.620000000000000107e+00,5.706440000000000401e-01,1.628172873680000243e-01,-5.706439999999996654e-03,5.618964643472215692e-02,5.048320643472216374e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.627499999999999503e+00,5.717875624999999573e-01,1.634705083148456917e-01,-5.717875624999996936e-03,5.635120217417653732e-02,5.063332654917654385e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.634999999999999787e+00,5.729322499999999208e-01,1.641256815450312101e-01,-5.729322499999998236e-03,5.651329470556483436e-02,5.078397220556483960e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.642500000000000071e+00,5.740780624999999304e-01,1.647828109218769099e-01,-5.740780624999998819e-03,5.667592462040993428e-02,5.093514399540993720e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.649999999999999467e+00,5.752249999999998753e-01,1.654419003124999177e-01,-5.752249999999996949e-03,5.683909251406734503e-02,5.108684251406735155e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.657499999999999751e+00,5.763730624999999774e-01,1.661029535878144336e-01,-5.763730624999997831e-03,5.700279898570091708e-02,5.123906836070091925e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.665000000000000036e+00,5.775222500000000148e-01,1.667659746225312600e-01,-5.775222500000001466e-03,5.716704463825873078e-02,5.139182213825872758e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.672499999999999432e+00,5.786725624999998763e-01,1.674309672951581340e-01,-5.786725624999997444e-03,5.733183007844929596e-02,5.154510445344929331e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.679999999999999716e+00,5.798239999999998950e-01,1.680979354879999499e-01,-5.798239999999999644e-03,5.749715591671807763e-02,5.169891591671808839e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.687500000000000000e+00,5.809765624999999600e-01,1.687668830871581760e-01,-5.809765624999999392e-03,5.766302276722386211e-02,5.185325714222386445e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.694999999999999396e+00,5.821302499999998492e-01,1.694378139825311602e-01,-5.821302499999996688e-03,5.782943124781580319e-02,5.200812874781580997e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.702499999999999680e+00,5.832850624999998956e-01,1.701107320678143797e-01,-5.832850625000001940e-03,5.799638198001040579e-02,5.216353135501040905e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.709999999999999964e+00,5.844409999999999883e-01,1.707856412404999968e-01,-5.844410000000001271e-03,5.816387558896874560e-02,5.231946558896874433e-02
